Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1487697600,KDR2238,NY,PAS,06/05/2022,98,SDN,LEXUS,P,17890,56490,41700,20220714,104,104,104,965502,0104,0000,0558A,,Q,F,82-88,88 PL,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2020,-,0,,,,,
1487704320,JHM2280,OH,PAS,07/12/2022,40,SDN,LEXUS,P,58390,13490,65173,0,104,104,104,969003,0104,0000,0744P,,Q,F,64-07,PALMETTO ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,0,-,3,,,,,
1487726557,JGT9076,NY,PAS,06/19/2022,14,SDN,LEXUS,K,13820,0,0,20230324,84,84,4,161451,0004,0000,1005P,,K,,,PIER 1,60 FURMAN ST,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2017,-,0,,,,,
1488079365,JGM7929,NY,PAS,07/07/2022,99,SDN,LEXUS,P,21490,19990,20240,20230425,106,106,106,932561,0106,0000,1020A,1020A,Q,F,107-15,122 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,2003,-,0,,,,,
1487730834,HLF1924,NY,PAS,06/05/2022,68,SDN,LEXUS,K,13820,0,0,20221107,84,84,4,160431,0004,0000,0857A,,K,F,159,BROOKLYN BRIDGE PK,BRIDGE PK DR,0,408,A1,,BBBBBBB,ALL,ALL,RED,0,2013,-,0,,,,,
1487733999,HYW1930,OH,PAS,07/10/2022,14,SDN,LEXUS,K,61830,13820,0,0,84,84,4,160596,0004,0000,1155A,,K,,11,MONTAGUE ST,BROOKLYN BRIDGE PARK,0,408,D3,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1487373983,HPK2776,NY,PAS,07/01/2022,21,SDN,LEXUS,P,36250,10410,26890,20220811,28,28,28,969768,0028,0000,1022A,,,F,35,WEST 124 STREET,,0,408,E9,,YYYYYBB,0700A,0400P,GRY,0,2005,-,0,,,,,
1487375580,KVS7102,NY,PAS,06/25/2022,98,SDN,LEXUS,P,36290,24690,10610,20240427,28,28,28,972728,0028,0000,0144A,,,O,139,W 126 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GREY,0,2022,-,0,,,,,
1487387520,HTK4990,NY,PAS,07/04/2022,46,SDN,LEXUS,P,36590,13610,29690,20240216,30,30,30,969533,0030,0000,0632P,,NY,F,600,W 141 ST,,0,408,D1,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1487738328,KFY9519,NY,PAS,06/05/2022,14,SDN,LEXUS,K,42850,13820,0,20221117,84,84,4,161448,0004,0000,0707P,,K,,150,FURMAN ST,BROOKLYN BRIDGE PARK,0,408,B,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1487745370,GDC9763,NY,PAS,06/24/2022,20,SDN,LEXUS,P,31130,42730,13450,20221129,88,88,88,963967,0088,0000,0107P,0107P,,O,363,CUMBERLAND ST,,0,408,C,,BYYYYYY,0700A,0700P,BN,0,0,-,0,,,,,
1487478793,KFK8459,NY,PAS,06/17/2022,40,SDN,LEXUS,P,9630,10625,5430,20221111,72,72,72,973187,0072,0000,1220P,,,F,347,61 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1487486388,KGT5473,NY,PAS,06/05/2022,14,SDN,LEXUS,K,0,0,0,20240119,45,45,2,160589,0002,0000,0610P,,BX,F,1,HUTCHINSON RIVER PKW,W/ FERRY POINT RD,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2001,-,0,,,,,
1487489298,JAL4965,NY,PAS,06/05/2022,17,SDN,LEXUS,K,13820,11995,0,20220814,47,47,2,160906,0002,0000,1041A,,BX,O,2190,BOSTON RD,BRONX PARK,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1487505814,HTH2321,NY,PAS,07/09/2022,46,SDN,LEXUS,N,57840,77850,0,20230710,45,45,2,166340,0002,0000,0325P,,BX,,,PELHAM BAY PARK,WILKINSON AVE,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1487515984,KNC1384,NY,PAS,06/06/2022,17,SDN,LEXUS,K,0,9520,0,20230702,48,48,2,160683,0002,0000,1017A,,BX,F,,WALTER GLADWIN PARK,ARTHUR AVE,0,408,E2,,YYYYYBB,0800A,0500P,GREY,0,2021,-,0,,,,,
1487811597,J36JLF,NJ,PAS,06/23/2022,98,SDN,LEXUS,P,28320,63190,53420,0,47,47,687,942899,0687,0000,0523P,,BX,F,1259,E 223,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1487812486,GEX5609,NY,PAS,06/26/2022,98,SDN,LEXUS,P,28260,15620,57320,20230506,47,47,47,964797,0047,0000,1212P,,BX,,,R/O 972 E 221 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2005,-,0,,,,,
1487523403,KKP6276,NY,PAS,06/17/2022,40,SDN,LEXUS,K,76800,12565,0,20230405,44,44,2,160589,0002,0000,0115A,,BX,F,30,WEST MOUNT EDEN AVE,INWOOD PK,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1487525345,JJZ4797,NY,PAS,06/19/2022,51,SDN,LEXUS,K,18820,12210,0,20240528,46,46,2,161482,0002,0000,0428A,,BX,,,CEDAR AVE,UNIVERSITY WOODS,0,408,E3,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1487587727,KCL9192,NY,PAS,07/05/2022,96,SDN,LEXUS,P,19090,40404,40404,20230328,114,114,114,969607,0114,0000,0843P,,Q,,19-98,98 STREET,,0,408,F5,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1487847350,GMJ5308,NY,PAS,06/24/2022,98,SDN,LEXUS,P,27810,10020,58020,20240226,52,52,52,961584,0052,0000,0239A,,BX,F,303,E 206 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488661923,JMD4983,NC,PAS,07/02/2022,98,SDN,LEXUS,C,24980,12550,23880,0,45,45,0,109752,CCPD,0000,0820P,,BX,,99,DREISER LOOP,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1488916664,KVN6322,NY,PAS,07/04/2022,46,SDN,LEXUS,P,53790,21140,53490,20240519,106,106,106,968540,0106,0000,0124P,,Q,F,118-04,LIBERTY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1488939690,KES2330,NY,PAS,07/04/2022,98,SDN,LEXUS,P,33390,60790,60820,20220915,100,100,100,944443,0100,0000,0243P,,Q,F,214,B 98 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488220372,JFP1556,NY,PAS,07/03/2022,20,SDN,LEXUS,3,25645,13113,13113,20230214,19,19,977,869344,0977,0000,0300A,,NY,O,425,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1488227147,LHM1868,PA,PAS,06/18/2022,38,SDN,LEXUS,3,29605,29590,0,0,19,19,977,862717,0977,0000,0943A,,NY,F,20,RIVER ROAD,RI,0,408,D,,YYYYYYB,0700A,0700P,BK,0,0,-,0,,,,,
1488255118,HVU4826,NY,PAS,06/14/2022,98,SDN,LEXUS,P,8530,6080,42630,20231217,66,66,66,965775,0066,0000,0245P,,K,F,1021,39 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2020,-,0,,,,,
1488256299,G6833K,FL,PAS,06/15/2022,98,SDN,LEXUS,P,35030,29630,32930,0,66,66,66,963244,0066,0000,0308P,,K,F,636,E 5 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1488256445,JDM5351,NY,PAS,06/27/2022,20,SDN,LEXUS,P,6780,8830,8880,20221211,66,66,66,963244,0066,0000,1100A,,K,F,4521,17 AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2019,-,0,,,,,
1488264855,HY6437,NJ,PAS,06/22/2022,98,SDN,LEXUS,P,35680,73030,14480,0,61,61,61,948356,0061,0000,0200P,,K,F,1732,E 19 ST,,0,408,C,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
1488268101,HRK9859,NY,PAS,06/13/2022,98,SDN,LEXUS,P,59430,28130,14530,20230601,61,61,61,949520,0061,0000,1000A,,K,F,2055,MCDONALD AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1488286589,KFK8993,NY,PAS,05/31/2022,20,SDN,LEXUS,P,34870,10810,10910,20221124,18,18,18,934368,0018,0000,0150P,,NY,F,315,W 55 ST,,0,408,C,,YYYYYBB,1000A,0400P,WHI,0,2007,-,0,,,,,
1488287170,KFK8993,NY,PAS,06/17/2022,20,SDN,LEXUS,P,34870,10810,10910,20221124,18,18,18,934368,0018,0000,1120A,,NY,F,350,W 55 ST,,0,408,D,,YYYYYBB,0800A,0700P,WH,0,2007,-,0,,,,,
1488288630,HZN1332,NY,PAS,06/08/2022,31,SDN,LEXUS,P,34870,10810,10910,20230221,18,18,18,934368,0018,0000,1138A,,NY,F,300,W 55 ST,,0,408,D,,YYYYYBB,0800A,0600P,BK,0,2003,-,0,,,,,
1488329941,LLW0177,PA,PAS,07/06/2022,14,SDN,LEXUS,P,13610,12670,26630,0,1,1,1,939825,0001,0000,0133P,0131P,NY,F,25,BROADWAY,,20220706,408,D,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1488408920,KPH2353,NY,PAS,05/16/2022,40,SDN,LEXUS,P,12030,48330,56230,20231210,75,75,75,959310,0075,0000,1104P,,K,F,719,ALABAMA AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2016,-,0,,,,,
1488423611,KED4215,NY,PAS,06/03/2022,19,SDN,LEXUS,P,19230,54051,54052,20220726,77,77,77,956627,0077,0000,0539A,,K,O,1668,BERGEN ST,,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2020,-,0,,,,,
1488423684,HPU7625,NY,PAS,06/03/2022,19,SDN,LEXUS,P,0,0,0,20230525,77,77,77,956627,0077,0000,0537A,,K,F,,C/O BERGEN ST,BUFFALO AVE,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1488499070,KVV6225,NY,PAS,07/08/2022,46,SDN,LEXUS,P,37690,30490,32690,20210515,34,34,34,970672,0034,0000,0206A,,NY,F,565,W 207 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1488504040,LRN3759,PA,PAS,06/16/2022,19,SDN,LEXUS,P,16910,32690,13610,0,34,34,34,960080,0034,0000,0802P,,NY,F,210,DYCKMAN ST,,0,408,C3,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,,,
1488592755,JLC8609,NY,PAS,06/27/2022,14,SDN,LEXUS,P,10980,73330,5280,20231006,68,68,68,961079,0068,0000,0151P,,K,F,243,88 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1488634701,KKR5752,NY,PAS,06/28/2022,46,SDN,LEXUS,P,67530,29630,33530,20230330,70,70,70,960802,0070,0000,0944P,,K,F,822,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2011,-,0,,,,,
1488650378,KFE1781,NY,PAS,06/30/2022,46,SDN,LEXUS,P,67530,44430,13980,20240731,70,70,70,932143,0070,0000,0115P,,K,F,1233,OCEAN AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2010,-,0,,,,,
4024583554,LWN8216,PA,PAS,06/13/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0551P,,BX,,,SB WEBSTER AVE @ ITT,NER PL,0,1111,C,T,,,,,,2022,,0,,BUS LANE VIOLATION,,,
4024551840,LWC3629,PA,PAS,06/11/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0426P,,QN,,,NB WOODHAVEN BLVD @,JAMAICA AVE,0,1111,C,T,,,,,,2016,,0,,BUS LANE VIOLATION,,,
4024574206,JSE1082,PA,PAS,06/13/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0820A,,MN,,,WB E 14TH STREET @ 3,RD AVE,0,1111,C,T,,,,,,2013,,0,,BUS LANE VIOLATION,,,
4024625408,LKH0247,PA,PAS,06/16/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0737A,,BK,,,SB JAY ST @ JOHNSON,ST,0,1111,C,T,,,,,,2005,,0,,BUS LANE VIOLATION,,,
4024633703,LWC3629,PA,PAS,06/15/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0555P,,QN,,,NB WOODHAVEN BLVD @,MYRTLE AVE,0,1111,C,T,,,,,,2016,,0,,BUS LANE VIOLATION,,,
4024841403,LKB8203,PA,PAS,06/25/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0631P,,MN,,,EB W 181ST ST @ WADS,WORTH AVE,0,1111,C,T,,,,,,2008,,0,,BUS LANE VIOLATION,,,
4024882016,LYB4181,PA,PAS,06/02/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1124A,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,,,2006,,0,,BUS LANE VIOLATION,,,
4024916543,LLN8792,PA,PAS,06/30/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0156P,,BX,,,SB WEBSTER AVE @ E 1,94TH ST,0,1111,C,T,,,,,,2003,,0,,BUS LANE VIOLATION,,,
4024939520,LYB4181,PA,PAS,07/01/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0305P,,BK,,,NB ROGERS AVE @ ERAS,MUS ST,0,1111,C,T,,,,,,2006,,0,,BUS LANE VIOLATION,,,
4024939841,LXE5527,PA,PAS,07/01/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0315P,,MN,,,WB W 14TH STREET @ 6,TH AVE,0,1111,C,T,,,,,,2016,,0,,BUS LANE VIOLATION,,,
4024943261,LLN8792,PA,PAS,07/01/2022,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0449P,,BX,,,SB WEBSTER AVE @ ITT,NER PL,0,1111,C,T,,,,,,2003,,0,,BUS LANE VIOLATION,,,
4784647170,KHZ3442,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0107P,,BK,,,NB WILLIAMS AVE @ WO,RTMAN AVE,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784648069,KHZ3442,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0214P,,BK,,,SB E 108TH ST @ FLAT,LANDS 3RD ST,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784648150,LNS5423,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0220P,,BX,,,SB GRAND CONCOURSE @,MARCY PL,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784649815,LXE0331,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0436P,,QN,,,SB FRANCIS LEWIS BLV,D @ 128TH AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784642110,KLX3642,PA,PAS,06/24/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0610P,,MN,,,NB AMSTERDAM AVE @ W,62ND ST,0,1180,B,T,,,,,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784651937,LYV5004,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0640P,,MN,,,NB BROADWAY @ W 155T,H ST,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784653120,KNL0187,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0738P,,BK,,,NB RALPH AVE @ BERGE,N AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784840280,LXE0331,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0423P,,QN,,,EB HOLLIS AVE @ 217T,H ST,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784840308,LXE0331,PA,PAS,06/27/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0427P,,QN,,,SB SPRINGFIELD BLVD,@ 115TH RD,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784869566,LFN9283,PA,PAS,06/29/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0814A,,BK,,,WB FORT HAMILTON PKW,Y @ BILLS PL,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785090923,LXF5243,PA,PAS,06/29/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0722P,,QN,,,NB VAN DAM ST @ 48TH,AVE,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785734887,KYH4176,PA,PAS,07/06/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0734A,,BX,,,WB SEDGWICK AVE @ SA,XON AVE,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785716307,LPH9618,PA,PAS,07/01/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0931P,,QN,,,EB ASTORIA BLVD @ 10,2ND ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785723427,LLL8879,PA,PAS,07/05/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0912P,,QN,,,EB NORTHERN BLVD @ 1,08TH ST,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785795438,KSG2373,PA,PAS,07/06/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0732P,,QN,,,SB CROSS BAY BLVD @,159TH AVE,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785849782,LNJ4049,PA,PAS,07/06/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0950A,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0,1180,B,T,,,,,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785888118,LYB4181,PA,PAS,07/07/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1001A,,BK,,,NB FLATBUSH AVE @ E,28TH ST,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785867073,JHT9504,PA,PAS,07/07/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0717A,,BX,,,NB PARK AVE @ E 158T,H ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785915067,LYE0229,PA,PAS,07/07/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1249P,,QN,,,WB 137TH AVE @ 170TH,ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785996080,LST7597,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0631A,,BX,,,EB E FORDHAM RD @ BA,THGATE AVE,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785953901,JXR6553,PA,PAS,07/07/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0506P,,QN,,,SB 160TH ST @ 109TH,AVE,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786209510,LND3779,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1018A,,BK,,,EB NEPTUNE AVE @ SHE,EPSHEAD BAY RD,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786211576,KFL6717,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1139A,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786211680,GJD1652,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1146A,,BK,,,EB CONDUIT BLVD @ GL,ENMORE AVE,0,1180,B,T,,,,,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786214437,LPR5157,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0940A,,BK,,,SB OCEAN PKWY @ DITM,AS AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786303586,LCF2931,PA,PAS,07/08/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0622P,,BX,,,SB THIRD AVE @ E 137,TH ST,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787526273,KXC5657,PA,PAS,07/19/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0736A,,BK,,,EB SHORE ROAD DR @ 4,TH AVE,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786363947,LRP0542,PA,PAS,07/11/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0721A,,ST,,,SB MAGUIRE AVE @ SAG,ONA CT,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786403120,LXY9407,PA,PAS,07/11/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1154A,,BK,,,EB S CONDUIT AVE @ S,UTTER AVE,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786450789,LXY9407,PA,PAS,07/11/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0435P,,BK,,,WB ATLANTIC AVE @ SH,EPHERD AVE,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786953453,KVA0157,PA,PAS,07/13/2022,36,SDN,LEXUS,V,0,13665,0,0,,0,0,0,,,0137P,,QN,,,WB QUEENS BLVD @ 72N,D RD,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786953830,LRA7174,PA,PAS,07/13/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0919P,,BX,,,SB THIRD AVE @ E 137,TH ST,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786995757,LHP3082,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1108A,,BK,,,SB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786987918,KBB6281,PA,PAS,07/14/2022,36,SDN,LEXUS,V,18870,40404,40404,0,,0,0,0,,,1021A,,BK,,,WB AVE B @ E 95TH ST,,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787054417,LNJ4049,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0456P,,BK,,,EB LINDEN BLVD @ HEM,LOCK ST,0,1180,B,T,,,,,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787099681,LSY3904,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0631A,,BK,,,EB SANDS ST @ GOLD S,T,0,1180,B,T,,,,,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787079219,LBD4989,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0732P,,BX,,,NB WHITE PLAINS RD @,UNIONPORT RD,0,1180,B,T,,,,,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787079785,LXP5334,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0735P,,MN,,,SB WEST END AVE @ W,70TH ST,0,1180,B,T,,,,,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787080430,KNV7684,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0740P,,BX,,,NB RIVERDALE AVE @ I,RWIN AVE,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787080489,LNK6774,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0740P,,BX,,,NB LONGFELLOW AVE @,JENNINGS ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787082176,LNK6774,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0752P,,BX,,,NB BRONX RIVER AVE @,E 174TH ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787090021,LXP5334,PA,PAS,07/14/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0855P,,MN,,,WB W 66TH ST @ AMSTE,RDAM AVE,0,1180,B,T,,,,,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787134942,KWX5572,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1041A,,BK,,,EB ATLANTIC AVE @ RA,LPH AVE,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787135120,LVG8852,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1042A,,QN,,,NB CROSS BAY BLVD @,SUTTER AVE,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787149386,LWF2918,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1208P,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787119825,LMV6321,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0854A,,BK,,,SB E 80TH ST @ PAERD,EGAT 3RD ST,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787216442,HVX6384,PA,PAS,07/15/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0242P,,MN,,,EB E HOUSTON ST @ AV,E C,0,1180,B,T,,,,,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
